x,y,z
-0.4152046,0.8922335,-5.09E-05
-0.423124915,0.888532669,-5.06E-05
-0.431012387,0.88476287,-5.04E-05
-0.438866407,0.880924401,-5.01E-05
-0.446686367,0.877017565,-4.99E-05
-0.454471664,0.873042673,-4.96E-05
-0.462221697,0.869000037,-4.94E-05
-0.469935868,0.86488998,-4.91E-05
-0.477613582,0.860712825,-4.89E-05
-0.485254247,0.856468905,-4.86E-05
-0.492857275,0.852158555,-4.83E-05
-0.50042208,0.847782117,-4.80E-05
-0.50794808,0.843339938,-4.78E-05
-0.515434696,0.838832371,-4.75E-05
-0.522881353,0.834259772,-4.72E-05
-0.530287478,0.829622505,-4.69E-05
-0.537652502,0.824920938,-4.66E-05
-0.544975861,0.820155442,-4.63E-05
-0.552256993,0.815326397,-4.60E-05
-0.559495339,0.810434185,-4.57E-05
-0.566690344,0.805479195,-4.54E-05
-0.573841459,0.800461819,-4.51E-05
-0.580948136,0.795382456,-4.48E-05
-0.588009832,0.790241509,-4.44E-05
-0.595026006,0.785039385,-4.41E-05
-0.601996125,0.779776497,-4.38E-05
-0.608919655,0.774453263,-4.35E-05
-0.615796069,0.769070104,-4.31E-05
-0.622624844,0.763627447,-4.28E-05
-0.629405459,0.758125725,-4.24E-05
-0.636137398,0.752565373,-4.21E-05
-0.642820152,0.746946833,-4.18E-05
-0.649453211,0.741270548,-4.14E-05
-0.656036073,0.73553697,-4.10E-05
-0.662568239,0.729746552,-4.07E-05
-0.669049214,0.723899753,-4.03E-05
-0.675478508,0.717997036,-4.00E-05
-0.681855636,0.712038869,-3.96E-05
-0.688180115,0.706025722,-3.92E-05
-0.694451468,0.699958073,-3.89E-05
-0.700669224,0.693836401,-3.85E-05
-0.706832914,0.68766119,-3.81E-05
-0.712942075,0.681432929,-3.77E-05
-0.718996247,0.67515211,-3.73E-05
-0.724994976,0.668819229,-3.70E-05
-0.730937814,0.662434786,-3.66E-05
-0.736824314,0.655999287,-3.62E-05
-0.742654038,0.649513239,-3.58E-05
-0.748426549,0.642977153,-3.54E-05
-0.754141417,0.636391547,-3.50E-05
-0.759798217,0.629756938,-3.46E-05
-0.765396527,0.62307385,-3.42E-05
-0.770935932,0.616342811,-3.38E-05
-0.77641602,0.609564349,-3.34E-05
-0.781836386,0.602739,-3.29E-05
-0.787196628,0.595867299,-3.25E-05
-0.792496352,0.588949789,-3.21E-05
-0.797735164,0.581987012,-3.17E-05
-0.802912681,0.574979517,-3.13E-05
-0.80802852,0.567927854,-3.08E-05
-0.813082307,0.560832577,-3.04E-05
-0.818073671,0.553694243,-3.00E-05
-0.823002246,0.546513412,-2.95E-05
-0.827867673,0.539290647,-2.91E-05
-0.832669597,0.532026515,-2.87E-05
-0.837407669,0.524721586,-2.82E-05
-0.842081543,0.51737643,-2.78E-05
-0.846690881,0.509991623,-2.73E-05
-0.85123535,0.502567743,-2.69E-05
-0.855714621,0.49510537,-2.65E-05
-0.860128371,0.487605088,-2.60E-05
-0.864476283,0.480067482,-2.56E-05
-0.868758045,0.472493141,-2.51E-05
-0.872973351,0.464882657,-2.46E-05
-0.877121898,0.457236621,-2.42E-05
-0.881203392,0.449555632,-2.37E-05
-0.885217541,0.441840286,-2.33E-05
-0.889164063,0.434091185,-2.28E-05
-0.893042677,0.426308931,-2.23E-05
-0.896853109,0.418494129,-2.19E-05
-0.900595093,0.410647388,-2.14E-05
-0.904268365,0.402769316,-2.09E-05
-0.907872668,0.394860524,-2.05E-05
-0.911407752,0.386921627,-2.00E-05
-0.91487337,0.37895324,-1.95E-05
-0.918269283,0.37095598,-1.90E-05
-0.921595256,0.362930466,-1.86E-05
-0.924851061,0.354877319,-1.81E-05
-0.928036474,0.346797162,-1.76E-05
-0.931151278,0.338690619,-1.71E-05
-0.934195262,0.330558317,-1.66E-05
-0.93716822,0.322400883,-1.61E-05
-0.940069951,0.314218945,-1.57E-05
-0.942900261,0.306013135,-1.52E-05
-0.945658961,0.297784084,-1.47E-05
-0.948345868,0.289532426,-1.42E-05
-0.950960805,0.281258795,-1.37E-05
-0.953503599,0.272963827,-1.32E-05
-0.955974086,0.264648159,-1.27E-05
-0.958372105,0.25631243,-1.22E-05
-0.960697502,0.247957278,-1.17E-05
-0.962950129,0.239583344,-1.12E-05
-0.965129841,0.231191269,-1.07E-05
-0.967236503,0.222781695,-1.02E-05
-0.969269984,0.214355266,-9.75E-06
-0.971230157,0.205912624,-9.25E-06
-0.973116903,0.197454415,-8.75E-06
-0.974930109,0.188981284,-8.25E-06
-0.976669665,0.180493876,-7.75E-06
-0.97833547,0.171992839,-7.25E-06
-0.979927428,0.16347882,-6.75E-06
-0.981445446,0.154952465,-6.25E-06
-0.982889441,0.146414424,-5.75E-06
-0.984259333,0.137865343,-5.24E-06
-0.985555049,0.129305873,-4.74E-06
-0.98677652,0.120736662,-4.24E-06
-0.987923686,0.11215836,-3.73E-06
-0.988996489,0.103571615,-3.23E-06
-0.989994879,0.094977077,-2.72E-06
-0.990918812,0.086375396,-2.22E-06
-0.991768248,0.077767221,-1.72E-06
-0.992543155,0.069153202,-1.21E-06
-0.993243505,0.060533989,-7.05E-07
-0.993869276,0.051910231,-2.00E-07
-0.994420452,0.043282576,3.05E-07
-0.994897023,0.034651674,8.10E-07
-0.995298984,0.026018173,1.31E-06
-0.995626336,0.017382722,1.82E-06
-0.995879086,0.008745969,2.32E-06
-0.996057246,0.000108561,2.83E-06
-0.996160835,-0.008528856,3.33E-06
-0.996189876,-0.017165634,3.84E-06
-0.996144398,-0.025801128,4.34E-06
-0.996024437,-0.034434693,4.84E-06
-0.995830032,-0.043065685,5.35E-06
-0.995561231,-0.051693459,5.85E-06
-0.995218084,-0.060317373,6.35E-06
-0.99480065,-0.068936784,6.85E-06
-0.994308991,-0.077551052,7.35E-06
-0.993743175,-0.086159536,7.86E-06
-0.993103277,-0.094761597,8.36E-06
-0.992389376,-0.103356596,8.85E-06
-0.991601558,-0.111943897,9.35E-06
-0.990739911,-0.120522864,9.85E-06
-0.989804533,-0.129092861,1.03E-05
-0.988795525,-0.137653255,1.08E-05
-0.987712994,-0.146203414,1.13E-05
-0.986557052,-0.154742706,1.18E-05
-0.985327816,-0.163270502,1.23E-05
-0.98402541,-0.171786173,1.28E-05
-0.982649962,-0.180289094,1.33E-05
-0.981201605,-0.188778637,1.38E-05
-0.97968048,-0.197254181,1.43E-05
-0.978086729,-0.205715101,1.48E-05
-0.976420504,-0.214160778,1.53E-05
-0.974681958,-0.222590593,1.58E-05
-0.972871252,-0.231003929,1.62E-05
-0.970988551,-0.23940017,1.67E-05
-0.969034026,-0.247778702,1.72E-05
-0.967007852,-0.256138914,1.77E-05
-0.964910211,-0.264480196,1.82E-05
-0.962741288,-0.27280194,1.87E-05
-0.960501275,-0.281103539,1.91E-05
-0.958190368,-0.289384391,1.96E-05
-0.955808767,-0.297643892,2.01E-05
-0.953356681,-0.305881444,2.06E-05
-0.950834319,-0.314096448,2.10E-05
-0.948241898,-0.322288308,2.15E-05
-0.94557964,-0.330456433,2.20E-05
-0.94284777,-0.33860023,2.24E-05
-0.94004652,-0.346719111,2.29E-05
-0.937176126,-0.354812489,2.34E-05
-0.934236829,-0.362879781,2.38E-05
-0.931228875,-0.370920405,2.43E-05
-0.928152514,-0.378933781,2.48E-05
-0.925008001,-0.386919334,2.52E-05
-0.921795597,-0.394876488,2.57E-05
-0.918515567,-0.402804673,2.61E-05
-0.91516818,-0.410703319,2.66E-05
-0.91175371,-0.41857186,2.70E-05
-0.908272436,-0.426409732,2.75E-05
-0.904724642,-0.434216375,2.79E-05
-0.901110616,-0.441991231,2.84E-05
-0.89743065,-0.449733743,2.88E-05
-0.893685042,-0.45744336,2.92E-05
-0.889874094,-0.465119531,2.97E-05
-0.885998111,-0.47276171,3.01E-05
-0.882057404,-0.480369353,3.05E-05
-0.878052289,-0.487941919,3.10E-05
-0.873983084,-0.495478871,3.14E-05
-0.869850114,-0.502979672,3.18E-05
-0.865653707,-0.510443791,3.22E-05
-0.861394195,-0.5178707,3.27E-05
-0.857071914,-0.525259872,3.31E-05
-0.852687207,-0.532610786,3.35E-05
-0.848240417,-0.539922921,3.39E-05
-0.843731894,-0.547195762,3.43E-05
-0.839161992,-0.554428797,3.47E-05
-0.834531068,-0.561621514,3.51E-05
-0.829839484,-0.568773408,3.55E-05
-0.825087606,-0.575883977,3.59E-05
-0.820275803,-0.58295272,3.63E-05
-0.815404448,-0.589979141,3.67E-05
-0.81047392,-0.596962748,3.71E-05
-0.805484601,-0.603903051,3.75E-05
-0.800436874,-0.610799564,3.79E-05
-0.795331131,-0.617651806,3.83E-05
-0.790167763,-0.624459296,3.87E-05
-0.784947168,-0.631221561,3.91E-05
-0.779669747,-0.637938128,3.94E-05
-0.774335903,-0.64460853,3.98E-05
-0.768946046,-0.651232302,4.02E-05
-0.763500585,-0.657808983,4.06E-05
-0.757999938,-0.664338116,4.09E-05
-0.752444522,-0.670819249,4.13E-05
-0.74683476,-0.677251931,4.16E-05
-0.741171079,-0.683635717,4.20E-05
-0.735453907,-0.689970165,4.24E-05
-0.729683677,-0.696254837,4.27E-05
-0.723860826,-0.702489298,4.30E-05
-0.717985794,-0.708673118,4.34E-05
-0.712059022,-0.71480587,4.37E-05
-0.706080959,-0.720887133,4.41E-05
-0.700052053,-0.726916486,4.44E-05
-0.693972756,-0.732893516,4.47E-05
-0.687843526,-0.738817811,4.51E-05
-0.681664822,-0.744688966,4.54E-05
-0.675437104,-0.750506576,4.57E-05
-0.66916084,-0.756270244,4.60E-05
-0.662836498,-0.761979575,4.63E-05
-0.656464548,-0.767634177,4.67E-05
-0.650045466,-0.773233666,4.70E-05
-0.643579729,-0.778777658,4.73E-05
-0.637067817,-0.784265776,4.76E-05
-0.630510214,-0.789697644,4.79E-05
-0.623907405,-0.795072894,4.82E-05
-0.61725988,-0.80039116,4.85E-05
-0.61056813,-0.80565208,4.87E-05
-0.603832649,-0.810855298,4.90E-05
-0.597053935,-0.816000459,4.93E-05
-0.590232488,-0.821087217,4.96E-05
-0.583368809,-0.826115225,4.99E-05
-0.576463404,-0.831084144,5.01E-05
-0.569516781,-0.835993639,5.04E-05
-0.562529449,-0.840843378,5.07E-05
-0.555501921,-0.845633033,5.09E-05
-0.548434712,-0.850362282,5.12E-05
-0.541328339,-0.855030808,5.14E-05
-0.534183323,-0.859638295,5.17E-05
-0.527000184,-0.864184434,5.19E-05
-0.519779449,-0.868668921,5.22E-05
-0.512521642,-0.873091454,5.24E-05
-0.505227294,-0.877451737,5.26E-05
-0.497896935,-0.881749479,5.29E-05
-0.490531099,-0.885984392,5.31E-05
-0.483130321,-0.890156194,5.33E-05
-0.475695138,-0.894264606,5.35E-05
-0.46822609,-0.898309355,5.37E-05
-0.460723718,-0.90229017,5.40E-05
-0.453188566,-0.906206789,5.42E-05
-0.445621179,-0.91005895,5.44E-05
-0.438022105,-0.913846397,5.46E-05
-0.430391892,-0.917568881,5.48E-05
-0.422731092,-0.921226154,5.50E-05
-0.415040257,-0.924817975,5.51E-05
-0.407319942,-0.928344106,5.53E-05
-0.399570703,-0.931804316,5.55E-05
-0.391793098,-0.935198375,5.57E-05
-0.383987686,-0.93852606,5.59E-05
-0.376155029,-0.941787154,5.60E-05
-0.368295689,-0.944981441,5.62E-05
-0.36041023,-0.948108713,5.63E-05
-0.352499219,-0.951168764,5.65E-05
-0.344563222,-0.954161395,5.67E-05
-0.336602808,-0.957086411,5.68E-05
-0.328618546,-0.95994362,5.69E-05
-0.320611009,-0.962732836,5.71E-05
-0.312580769,-0.965453879,5.72E-05
-0.304528399,-0.968106572,5.74E-05
-0.296454474,-0.970690743,5.75E-05
-0.288359572,-0.973206225,5.76E-05
-0.280244269,-0.975652855,5.77E-05
-0.272109144,-0.978030476,5.78E-05
-0.263954777,-0.980338936,5.80E-05
-0.255781748,-0.982578085,5.81E-05
-0.247590639,-0.98474778,5.82E-05
-0.239382033,-0.986847883,5.83E-05
-0.231156513,-0.98887826,5.84E-05
-0.222914664,-0.990838782,5.84E-05
-0.214657071,-0.992729324,5.85E-05
-0.206384321,-0.994549767,5.86E-05
-0.198097001,-0.996299996,5.87E-05
-0.189795697,-0.997979901,5.88E-05
-0.181481,-0.999589377,5.88E-05
-0.173153497,-1.001128323,5.89E-05
-0.164813779,-1.002596643,5.90E-05
-0.156462437,-1.003994248,5.90E-05
-0.14810006,-1.005321049,5.91E-05
-0.139727241,-1.006576968,5.91E-05
-0.131344572,-1.007761926,5.92E-05
-0.122952645,-1.008875852,5.92E-05
-0.114552053,-1.009918679,5.93E-05
-0.10614339,-1.010890345,5.93E-05
-0.097727249,-1.011790793,5.93E-05
-0.089304223,-1.01261997,5.93E-05
-0.080874909,-1.013377829,5.94E-05
-0.072439898,-1.014064326,5.94E-05
-0.063999788,-1.014679424,5.94E-05
-0.055555172,-1.015223089,5.94E-05
-0.047106645,-1.015695292,5.94E-05
-0.038654803,-1.016096011,5.94E-05
-0.030200241,-1.016425225,5.94E-05
-0.021743554,-1.016682921,5.94E-05
-0.013285337,-1.01686909,5.94E-05
-0.004826186,-1.016983726,5.94E-05
0.003633305,-1.01702683,5.93E-05
0.012092541,-1.016998408,5.93E-05
0.020550926,-1.016898469,5.93E-05
0.029007866,-1.016727027,5.92E-05
0.037462766,-1.016484102,5.92E-05
0.045915033,-1.016169718,5.92E-05
0.054364072,-1.015783904,5.91E-05
0.062809291,-1.015326693,5.91E-05
0.071250095,-1.014798125,5.90E-05
0.079685891,-1.014198242,5.89E-05
0.088116089,-1.013527092,5.89E-05
0.096540095,-1.012784727,5.88E-05
0.104957318,-1.011971206,5.87E-05
0.113367168,-1.011086591,5.87E-05
0.121769054,-1.010130948,5.86E-05
0.130162386,-1.009104349,5.85E-05
0.138546576,-1.008006871,5.84E-05
0.146921034,-1.006838594,5.83E-05
0.155285174,-1.005599605,5.82E-05
0.163638409,-1.004289994,5.81E-05
0.171980152,-1.002909856,5.80E-05
0.180309818,-1.00145929,5.79E-05
0.188626823,-0.999938403,5.78E-05
0.196930582,-0.998347303,5.77E-05
0.205220515,-0.996686103,5.76E-05
0.213496038,-0.994954923,5.74E-05
0.221756571,-0.993153886,5.73E-05
0.230001535,-0.99128312,5.72E-05
0.238230351,-0.989342758,5.70E-05
0.246442441,-0.987332936,5.69E-05
0.25463723,-0.985253796,5.68E-05
0.262814141,-0.983105486,5.66E-05
0.270972601,-0.980888155,5.65E-05
0.279112037,-0.97860196,5.63E-05
0.287231878,-0.976247062,5.61E-05
0.295331553,-0.973823624,5.60E-05
0.303410493,-0.971331816,5.58E-05
0.311468132,-0.968771812,5.56E-05
0.319503902,-0.966143792,5.55E-05
0.32751724,-0.963447937,5.53E-05
0.335507581,-0.960684435,5.51E-05
0.343474365,-0.957853479,5.49E-05
0.351417032,-0.954955265,5.47E-05
0.359335022,-0.951989995,5.45E-05
0.367227778,-0.948957874,5.43E-05
0.375094746,-0.945859111,5.41E-05
0.382935371,-0.942693922,5.39E-05
0.390749102,-0.939462526,5.37E-05
0.398535388,-0.936165146,5.35E-05
0.406293682,-0.93280201,5.33E-05
0.414023435,-0.929373349,5.30E-05
0.421724104,-0.925879402,5.28E-05
0.429395146,-0.922320409,5.26E-05
0.437036019,-0.918696615,5.24E-05
0.444646184,-0.915008271,5.21E-05
0.452225105,-0.911255629,5.19E-05
0.459772245,-0.90743895,5.16E-05
0.467287073,-0.903558495,5.14E-05
0.474769056,-0.899614533,5.11E-05
0.482217667,-0.895607333,5.09E-05
0.489632378,-0.891537172,5.06E-05
0.497012664,-0.887404331,5.04E-05
0.504358003,-0.883209092,5.01E-05
0.511667875,-0.878951745,4.98E-05
0.518941762,-0.874632582,4.96E-05
0.526179148,-0.8702519,4.93E-05
0.533379521,-0.86581,4.90E-05
0.540542368,-0.861307188,4.87E-05
0.547667181,-0.856743772,4.84E-05
0.554753455,-0.852120066,4.81E-05
0.561800684,-0.847436388,4.78E-05
0.568808369,-0.842693059,4.75E-05
0.575776011,-0.837890406,4.72E-05
0.582703113,-0.833028758,4.69E-05
0.589589181,-0.828108449,4.66E-05
0.596433725,-0.823129816,4.63E-05
0.603236257,-0.818093203,4.60E-05
0.60999629,-0.812998954,4.57E-05
0.616713342,-0.807847421,4.54E-05
0.623386932,-0.802638956,4.51E-05
0.630016584,-0.797373917,4.47E-05
0.636601822,-0.792052667,4.44E-05
0.643142174,-0.786675571,4.41E-05
0.649637172,-0.781242999,4.37E-05
0.656086349,-0.775755323,4.34E-05
0.662489242,-0.770212921,4.31E-05
0.668845391,-0.764616175,4.27E-05
0.67515434,-0.758965469,4.24E-05
0.681415632,-0.753261191,4.20E-05
0.687628818,-0.747503735,4.17E-05
0.693793449,-0.741693496,4.13E-05
0.69990908,-0.735830874,4.09E-05
0.70597527,-0.729916273,4.06E-05
0.711991579,-0.7239501,4.02E-05
0.717957572,-0.717932765,3.98E-05
0.723872816,-0.711864684,3.95E-05
0.729736884,-0.705746275,3.91E-05
0.735549347,-0.699577958,3.87E-05
0.741309785,-0.69336016,3.83E-05
0.747017778,-0.68709331,3.80E-05
0.752672911,-0.680777839,3.76E-05
0.75827477,-0.674414184,3.72E-05
0.763822947,-0.668002783,3.68E-05
0.769317036,-0.66154408,3.64E-05
0.774756635,-0.65503852,3.60E-05
0.780141346,-0.648486554,3.56E-05
0.785470774,-0.641888634,3.52E-05
0.790744527,-0.635245216,3.48E-05
0.795962218,-0.62855676,3.44E-05
0.801123461,-0.621823729,3.40E-05
0.806227877,-0.61504659,3.36E-05
0.811275089,-0.60822581,3.32E-05
0.816264723,-0.601361864,3.28E-05
0.821196409,-0.594455227,3.23E-05
0.826069784,-0.587506378,3.19E-05
0.830884483,-0.580515799,3.15E-05
0.835640149,-0.573483976,3.11E-05
0.840336428,-0.566411396,3.07E-05
0.84497297,-0.559298551,3.02E-05
0.849549427,-0.552145936,2.98E-05
0.854065458,-0.544954047,2.94E-05
0.858520723,-0.537723386,2.89E-05
0.862914888,-0.530454456,2.85E-05
0.867247622,-0.523147762,2.81E-05
0.871518599,-0.515803815,2.76E-05
0.875727495,-0.508423126,2.72E-05
0.879873993,-0.50100621,2.67E-05
0.883957777,-0.493553585,2.63E-05
0.887978538,-0.48606577,2.58E-05
0.891935969,-0.47854329,2.54E-05
0.895829768,-0.47098667,2.49E-05
0.899659638,-0.463396439,2.45E-05
0.903425284,-0.455773128,2.40E-05
0.907126418,-0.448117271,2.36E-05
0.910762755,-0.440429403,2.31E-05
0.914334012,-0.432710065,2.26E-05
0.917839915,-0.424959798,2.22E-05
0.921280192,-0.417179145,2.17E-05
0.924654573,-0.409368654,2.13E-05
0.927962796,-0.401528872,2.08E-05
0.931204602,-0.393660352,2.03E-05
0.934379737,-0.385763647,1.98E-05
0.93748795,-0.377839313,1.94E-05
0.940528995,-0.369887909,1.89E-05
0.943502633,-0.361909994,1.84E-05
0.946408626,-0.353906132,1.80E-05
0.949246742,-0.345876888,1.75E-05
0.952016753,-0.337822829,1.70E-05
0.954718438,-0.329744524,1.65E-05
0.957351577,-0.321642544,1.60E-05
0.959915957,-0.313517463,1.56E-05
0.96241137,-0.305369857,1.51E-05
0.96483761,-0.297200303,1.46E-05
0.967194479,-0.28900938,1.41E-05
0.969481781,-0.28079767,1.36E-05
0.971699327,-0.272565755,1.31E-05
0.973846931,-0.264314222,1.27E-05
0.975924412,-0.256043657,1.22E-05
0.977931595,-0.247754648,1.17E-05
0.979868308,-0.239447786,1.12E-05
0.981734386,-0.231123662,1.07E-05
0.983529667,-0.222782872,1.02E-05
0.985253995,-0.21442601,9.71E-06
0.986907218,-0.206053673,9.21E-06
0.988489189,-0.197666459,8.72E-06
0.989999768,-0.189264969,8.23E-06
0.991438816,-0.180849805,7.73E-06
0.992806203,-0.172421568,7.23E-06
0.994101802,-0.163980864,6.74E-06
0.995325489,-0.155528298,6.24E-06
0.99647715,-0.147064477,5.74E-06
0.997556672,-0.138590009,5.25E-06
0.998563947,-0.130105504,4.75E-06
0.999498875,-0.121611573,4.25E-06
1.000361359,-0.113108828,3.75E-06
1.001151306,-0.104597881,3.25E-06
1.001868632,-0.096079346,2.75E-06
1.002513253,-0.08755384,2.26E-06
1.003085095,-0.079021977,1.76E-06
1.003584085,-0.070484375,1.26E-06
1.004010159,-0.061941651,7.57E-07
1.004363254,-0.053394426,2.57E-07
1.004643316,-0.044843318,-2.43E-07
1.004850294,-0.036288947,-7.42E-07
1.004984143,-0.027731936,-1.24E-06
1.005044822,-0.019172905,-1.74E-06
1.005032298,-0.010612479,-2.24E-06
1.00494654,-0.002051278,-2.74E-06
1.004787525,0.006510071,-3.24E-06
1.004555232,0.015070946,-3.74E-06
1.00424965,0.023630722,-4.24E-06
1.003870768,0.032188772,-4.73E-06
1.003418583,0.040744473,-5.23E-06
1.002893099,0.049297196,-5.73E-06
1.002294322,0.057846317,-6.23E-06
1.001622265,0.066391209,-6.72E-06
1.000876946,0.074931245,-7.22E-06
1.000058388,0.083465798,-7.72E-06
0.999166621,0.09199424,-8.21E-06
0.998201678,0.100515946,-8.71E-06
0.997163598,0.109030286,-9.20E-06
0.996052427,0.117536635,-9.69E-06
0.994868214,0.126034364,-1.02E-05
0.993611016,0.134522848,-1.07E-05
0.992280892,0.143001458,-1.12E-05
0.99087791,0.151469569,-1.17E-05
0.98940214,0.159926552,-1.21E-05
0.98785366,0.168371783,-1.26E-05
0.986232553,0.176804635,-1.31E-05
0.984538906,0.185224483,-1.36E-05
0.982772812,0.193630701,-1.41E-05
0.98093437,0.202022665,-1.46E-05
0.979023684,0.21039975,-1.51E-05
0.977040864,0.218761333,-1.55E-05
0.974986024,0.227106791,-1.60E-05
0.972859285,0.235435501,-1.65E-05
0.970660772,0.243746841,-1.70E-05
0.968390617,0.252040191,-1.75E-05
0.966048955,0.26031493,-1.79E-05
0.963635929,0.268570439,-1.84E-05
0.961151686,0.276806099,-1.89E-05
0.958596378,0.285021294,-1.94E-05
0.955970165,0.293215405,-1.98E-05
0.953273208,0.301387819,-2.03E-05
0.950505678,0.30953792,-2.08E-05
0.947667749,0.317665095,-2.12E-05
0.944759599,0.325768731,-2.17E-05
0.941781415,0.333848219,-2.22E-05
0.938733387,0.341902947,-2.26E-05
0.93561571,0.349932309,-2.31E-05
0.932428585,0.357935696,-2.35E-05
0.92917222,0.365912503,-2.40E-05
0.925846826,0.373862127,-2.44E-05
0.922452621,0.381783964,-2.49E-05
0.918989827,0.389677414,-2.54E-05
0.915458671,0.397541876,-2.58E-05
0.911859388,0.405376754,-2.62E-05
0.908192216,0.413181451,-2.67E-05
0.904457398,0.420955373,-2.71E-05
0.900655185,0.428697927,-2.76E-05
0.89678583,0.436408523,-2.80E-05
0.892849593,0.444086571,-2.85E-05
0.888846739,0.451731486,-2.89E-05
0.884777539,0.459342682,-2.93E-05
0.880642268,0.466919577,-2.97E-05
0.876441207,0.474461589,-3.02E-05
0.872174642,0.481968141,-3.06E-05
0.867842864,0.489438656,-3.10E-05
0.863446169,0.496872559,-3.14E-05
0.858984859,0.50426928,-3.19E-05
0.854459241,0.511628249,-3.23E-05
0.849869627,0.518948898,-3.27E-05
0.845216333,0.526230663,-3.31E-05
0.840499682,0.533472982,-3.35E-05
0.835720001,0.540675295,-3.39E-05
0.830877623,0.547837045,-3.43E-05
0.825972883,0.554957679,-3.47E-05
0.821006126,0.562036643,-3.51E-05
0.815977699,0.569073389,-3.55E-05
0.810887953,0.576067372,-3.59E-05
0.805737246,0.583018047,-3.63E-05
0.800525941,0.589924874,-3.67E-05
0.795254406,0.596787315,-3.71E-05
0.789923011,0.603604837,-3.75E-05
0.784532135,0.610376907,-3.78E-05
0.779082159,0.617102996,-3.82E-05
0.773573471,0.62378258,-3.86E-05
0.768006461,0.630415135,-3.90E-05
0.762381527,0.637000144,-3.93E-05
0.756699071,0.64353709,-3.97E-05
0.750959497,0.65002546,-4.01E-05
0.745163216,0.656464746,-4.04E-05
0.739310646,0.662854442,-4.08E-05
0.733402204,0.669194045,-4.11E-05
0.727438317,0.675483056,-4.15E-05
0.721419414,0.681720981,-4.18E-05
0.715345928,0.687907327,-4.22E-05
0.709218299,0.694041606,-4.25E-05
